rownumber,filename,filetype,band,abbrev_type,date,date_format,mics_etc,score
366,deanmonkey&amp;thedropouts2016-02-19t01.ca14s.cards.16bit.flac,flac,deanmonkey&amp;thedropouts,notfound,2016-02-19 00:00:00,yyyy-mm-dd,t01.ca14s.cards.16bit,4
1,gd1992-12-06.akg451.t01.flac,flac,gd,canonical,1992-12-06 00:00:00,yyyy-mm-dd,akg451.t01,4
1154,wilco2016-07-04-km140-t01.flac,flac,wilco,canonical,2016-07-04 00:00:00,yyyy-mm-dd,km140-t01,4
625,gd1976-08-04d1t07.flac,flac,gd,canonical,1976-08-04 00:00:00,yyyy-mm-dd,d1t07,4
986,ph&amp;tl2014-04-12t01.flac,flac,ph&amp;tl,notfound,2014-04-12 00:00:00,yyyy-mm-dd,t01,4
384,bs2016-06-25t01.flac,flac,bs,canonical,2016-06-25 00:00:00,yyyy-mm-dd,t01,4
1063,deanmonkey&amp;thedropouts2016-02-19t01.ca14s.cards.omnis.mtx.16bit.flac,flac,deanmonkey&amp;thedropouts,notfound,2016-02-19 00:00:00,yyyy-mm-dd,t01.ca14s.cards.omnis.mtx.16bit,4
580,marksbrothers2016-07-08t08.flac,flac,marksbrothers,notfound,2016-07-08 00:00:00,yyyy-mm-dd,t08,4
510,elisetestone2016-07-06.cmc622xt.sbd.matrix-t01.flac,flac,elisetestone,notfound,2016-07-06 00:00:00,yyyy-mm-dd,cmc622xt.sbd.matrix-t01,4
511,elisetestone2016-07-06.cmc622xt.sbd.matrix-t01.flac,flac,elisetestone,notfound,2016-07-06 00:00:00,yyyy-mm-dd,cmc622xt.sbd.matrix-t01,4
512,marcuskingband2016-07-07.cmc622xt.sbd.matrix-t01.flac,flac,marcuskingband,notfound,2016-07-07 00:00:00,yyyy-mm-dd,cmc622xt.sbd.matrix-t01,4
513,marcuskingband2016-07-07.cmc622xt.sbd.matrix-t01.flac,flac,marcuskingband,notfound,2016-07-07 00:00:00,yyyy-mm-dd,cmc622xt.sbd.matrix-t01,4
504,davidrawlingsmachine2016-06-16t01.flac,flac,davidrawlingsmachine,notfound,2016-06-16 00:00:00,yyyy-mm-dd,t01,4
583,hendryx-carbone-zeiner2016-07-10t12.flac,flac,hendryx-carbone-zeiner,notfound,2016-07-10 00:00:00,yyyy-mm-dd,t12,4
585,ekb2016-07-14.mk22.mk41v.sbd.sxr4.1644.s1t01.flac,flac,ekb,notfound,2016-07-14 00:00:00,yyyy-mm-dd,mk22.mk41v.sbd.sxr4.1644.s1t01,4
514,erickrasnoband2016-07-07.cmc622xt.sbd.matrix-t01.flac,flac,erickrasnoband,notfound,2016-07-07 00:00:00,yyyy-mm-dd,cmc622xt.sbd.matrix-t01,4
516,erikdeutsch2016-07-08.cmc622xt.sbd.matrix-t01.flac,flac,erikdeutsch,notfound,2016-07-08 00:00:00,yyyy-mm-dd,cmc622xt.sbd.matrix-t01,4
544,urethane2016-06-11set1t02.flac,flac,urethane,notfound,2016-06-11 00:00:00,yyyy-mm-dd,set1t02,4
508,hayleyjane2016-07-06.cmc622xt.sbd.matrix-t01.flac,flac,hayleyjane,notfound,2016-07-06 00:00:00,yyyy-mm-dd,cmc622xt.sbd.matrix-t01,4
208,deadandcompany2016-06-20d1t01.flac,flac,deadandcompany,notfound,2016-06-20 00:00:00,yyyy-mm-dd,d1t01,4
222,ttb2016-07-23s1t01.flac,flac,ttb,notfound,2016-07-23 00:00:00,yyyy-mm-dd,s1t01,4
521,deadandcompany2016-07-09d1t01.flac,flac,deadandcompany,notfound,2016-07-09 00:00:00,yyyy-mm-dd,d1t01,4
526,raccoon2016-07-08s4t16.flac,flac,raccoon,notfound,2016-07-08 00:00:00,yyyy-mm-dd,s4t16,4
529,deadandcompany2016-06-20d1t01.flac,flac,deadandcompany,notfound,2016-06-20 00:00:00,yyyy-mm-dd,d1t01,4
530,deadandcompany2016-06-20set1t01.flac,flac,deadandcompany,notfound,2016-06-20 00:00:00,yyyy-mm-dd,set1t01,4
540,acornacopia2016-07-11d02t04.flac,flac,acornacopia,notfound,2016-07-11 00:00:00,yyyy-mm-dd,d02t04,4
517,erikdeutsch2016-07-08.cmc622xt.sbd.matrix-t01.flac,flac,erikdeutsch,notfound,2016-07-08 00:00:00,yyyy-mm-dd,cmc622xt.sbd.matrix-t01,4
547,sbb2016-06-18d02t07.flac,flac,sbb,notfound,2016-06-18 00:00:00,yyyy-mm-dd,d02t07,4
509,hayleyjane2016-07-06.cmc622xt.sbd.matrix-t01.flac,flac,hayleyjane,notfound,2016-07-06 00:00:00,yyyy-mm-dd,cmc622xt.sbd.matrix-t01,4
498,jerryjoseph2016-06-10t09.flac,flac,jerryjoseph,notfound,2016-06-10 00:00:00,yyyy-mm-dd,t09,4
2775,lucindawilliams2014-11-02t01.flac,flac,lucindawilliams,notfound,2014-11-02 00:00:00,yyyy-mm-dd,t01,4
1881,ryanadams2016-07-13t17.flac,flac,ryanadams,notfound,2016-07-13 00:00:00,yyyy-mm-dd,t17,4
1543,bobdylan2016-07-13set1t06.flac,flac,bobdylan,notfound,2016-07-13 00:00:00,yyyy-mm-dd,set1t06,4
1546,bobdylan2016-07-13set1t06.flac,flac,bobdylan,notfound,2016-07-13 00:00:00,yyyy-mm-dd,set1t06,4
1547,mavisstaples2016-07-13t04.flac,flac,mavisstaples,notfound,2016-07-13 00:00:00,yyyy-mm-dd,t04,4
1552,mccartney2016-07-13.mk6.edtyre.t01.flac,flac,mccartney,notfound,2016-07-13 00:00:00,yyyy-mm-dd,mk6.edtyre.t01,4
1584,bd2016-06-29t01.flac,flac,bd,notfound,2016-06-29 00:00:00,yyyy-mm-dd,t01,4
2117,emmylou2016-06-19d01t01-fixed.flac,flac,emmylou,notfound,2016-06-19 00:00:00,yyyy-mm-dd,d01t01-fixed,4
1587,heart2016-07-02__01.flac,flac,heart,notfound,2016-07-02 00:00:00,yyyy-mm-dd,01,4
1545,mavisstaples2016-07-13t04.flac,flac,mavisstaples,notfound,2016-07-13 00:00:00,yyyy-mm-dd,t04,4
1859,rammstein2016-07-15t14.flac16.ca14c.jong.flac,flac,rammstein,notfound,2016-07-15 00:00:00,yyyy-mm-dd,t14.flac16.ca14c.jong,4
1885,noelgallagher2016-07-13t10.flac,flac,noelgallagher,notfound,2016-07-13 00:00:00,yyyy-mm-dd,t10,4
515,erickrasnoband2016-07-07.cmc622xt.sbd.matrix-t01.flac,flac,erickrasnoband,notfound,2016-07-07 00:00:00,yyyy-mm-dd,cmc622xt.sbd.matrix-t01,4
2076,skypilot2016-06-11t-03.flac,flac,skypilot,notfound,2016-06-11 00:00:00,yyyy-mm-dd,t-03,4
2108,neilyoung2016-07-21track17.flac,flac,neilyoung,notfound,2016-07-21 00:00:00,yyyy-mm-dd,track17,4
2111,tboh2016-07-09t-03.flac,flac,tboh,notfound,2016-07-09 00:00:00,yyyy-mm-dd,t-03,4
475,julia2016-06-19d01t02.flac,flac,julia,notfound,2016-06-19 00:00:00,yyyy-mm-dd,d01t02,4
478,scr2016-07-09.vwmule.t01.flac,flac,scr,notfound,2016-07-09 00:00:00,yyyy-mm-dd,vwmule.t01,4
485,nma2016-07-09t01.flac,flac,nma,notfound,2016-07-09 00:00:00,yyyy-mm-dd,t01,4
487,seldomscene2016-07-09.vwmule.t01.flac,flac,seldomscene,notfound,2016-07-09 00:00:00,yyyy-mm-dd,vwmule.t01,4
493,ptf2016-07-08set1t01.flac,flac,ptf,notfound,2016-07-08 00:00:00,yyyy-mm-dd,set1t01,4
494,loslobos2016-07-09t01.flac,flac,loslobos,notfound,2016-07-09 00:00:00,yyyy-mm-dd,t01,4
545,jamemurrellstanley2016-07-08t06.flac,flac,jamemurrellstanley,notfound,2016-07-08 00:00:00,yyyy-mm-dd,t06,4
557,stuallen2016-07-13d01t07.flac,flac,stuallen,notfound,2016-07-13 00:00:00,yyyy-mm-dd,d01t07,4
558,deadandcompany2016-07-10d1t01.flac,flac,deadandcompany,notfound,2016-07-10 00:00:00,yyyy-mm-dd,d1t01,4
675,crb2016-07-19t-17.flac,flac,crb,notfound,2016-07-19 00:00:00,yyyy-mm-dd,t-17,4
596,raccoon2016-07-09s09t08.flac,flac,raccoon,notfound,2016-07-09 00:00:00,yyyy-mm-dd,s09t08,4
653,isd2016-07-17d01t06.flac,flac,isd,notfound,2016-07-17 00:00:00,yyyy-mm-dd,d01t06,4
676,haaskowerttice2016-07-19.sbd.mk2s.matrix.flac16-01.flac,flac,haaskowerttice,notfound,2016-07-19 00:00:00,yyyy-mm-dd,sbd.mk2s.matrix.flac16-01,4
662,emmylou2016-06-19d01t17.flac,flac,emmylou,notfound,2016-06-19 00:00:00,yyyy-mm-dd,d01t17,4
663,sierrahull2016-06-19d01t10.flac,flac,sierrahull,notfound,2016-06-19 00:00:00,yyyy-mm-dd,d01t10,4
665,maxcreek2016-07-10t27.flac,flac,maxcreek,notfound,2016-07-10 00:00:00,yyyy-mm-dd,t27,4
